 1597.9332 1597.9333 1597.9334 1597.9336 1597.9339 1597.9342 1597.9346 1597.9350 1597.9356 1597.9361 1597.9368 1597.9375 1597.9383 1597.9392 1597.9402 1597.9412 1597.9424 1597.9436 1597.9449 1597.9464 1597.9479 1597.9496 1597.9514 1597.9533 1597.9553 1597.9575 1597.9598 1597.9622 1597.9648 1597.9676 1597.9705 1597.9736 1597.9768 1597.9803 1597.9839 1597.9877 1597.9917 1597.9959 1598.0004 1598.0050 1598.0098 1598.0149 1598.0201 1598.0256 1598.0314 1598.0373 1598.0435 1598.0499 1598.0565 1598.0634 1598.0705 1598.0778 1598.0853 1598.0930 1598.1010 1598.1091 1598.1175 1598.1260 1598.1347 1598.1436 1598.1526 1598.1618 1598.1711 1598.1805 1598.1901 1598.1997 1598.2094 1598.2191 1598.2289 1598.2387 1598.2484 1598.2582 1598.2679 1598.2775 1598.2870 1598.2964 1598.3057 1598.3148 1598.3237 1598.3324 1598.3408 1598.3490 1598.3569 1598.3645 1598.3717 1598.3786 1598.3852 1598.3913 1598.3970 1598.4023 1598.4071 1598.4115 1598.4154 1598.4188 1598.4216 1598.4240 1598.4259 1598.4272 1598.4280 1598.4283 1598.4280 1598.4272 1598.4259 1598.4241 1598.4217 1598.4188 1598.4154 1598.4115 1598.4072 1598.4023 1598.3971 1598.3914 1598.3852 1598.3787 1598.3718 1598.3646 1598.3570 1598.3491 1598.3409 1598.3325 1598.3238 1598.3149 1598.3058 1598.2966 1598.2872 1598.2777 1598.2680 1598.2584 1598.2486 1598.2388 1598.2291 1598.2193 1598.2095 1598.1999 1598.1902 1598.1807 1598.1713 1598.1620 1598.1528 1598.1437 1598.1349 1598.1262 1598.1176 1598.1093 1598.1011 1598.0932 1598.0854 1598.0779 1598.0706 1598.0635 1598.0567 1598.0500 1598.0436 1598.0374 1598.0315 1598.0258 1598.0203 1598.0150 1598.0099 1598.0051 1598.0004 1597.9960 1597.9918 1597.9878 1597.9840 1597.9803 1597.9769 1597.9736 1597.9705 1597.9676 1597.9649 1597.9623 1597.9598 1597.9575 1597.9553 1597.9533 1597.9514 1597.9496 1597.9479 1597.9464 1597.9450 1597.9436 1597.9424 1597.9412 1597.9402 1597.9392 1597.9383 1597.9375 1597.9368 1597.9361 1597.9356 1597.9350 1597.9346 1597.9342 1597.9339 1597.9336 1597.9334 1597.9333 1597.9332 1597.9332
 1597.9333 1597.9334 1597.9335 1597.9337 1597.9340 1597.9343 1597.9347 1597.9351 1597.9357 1597.9363 1597.9369 1597.9377 1597.9385 1597.9394 1597.9403 1597.9414 1597.9426 1597.9438 1597.9452 1597.9466 1597.9482 1597.9499 1597.9517 1597.9536 1597.9557 1597.9579 1597.9602 1597.9627 1597.9653 1597.9681 1597.9711 1597.9742 1597.9775 1597.9810 1597.9847 1597.9886 1597.9926 1597.9969 1598.0014 1598.0061 1598.0110 1598.0161 1598.0214 1598.0270 1598.0328 1598.0389 1598.0451 1598.0516 1598.0584 1598.0653 1598.0725 1598.0799 1598.0875 1598.0954 1598.1035 1598.1117 1598.1202 1598.1289 1598.1377 1598.1467 1598.1559 1598.1652 1598.1747 1598.1843 1598.1939 1598.2037 1598.2136 1598.2234 1598.2334 1598.2433 1598.2532 1598.2631 1598.2730 1598.2828 1598.2925 1598.3020 1598.3114 1598.3207 1598.3297 1598.3385 1598.3471 1598.3554 1598.3635 1598.3712 1598.3785 1598.3855 1598.3922 1598.3984 1598.4042 1598.4096 1598.4145 1598.4189 1598.4229 1598.4263 1598.4293 1598.4317 1598.4336 1598.4350 1598.4358 1598.4361 1598.4358 1598.4350 1598.4336 1598.4317 1598.4293 1598.4264 1598.4229 1598.4190 1598.4146 1598.4097 1598.4043 1598.3985 1598.3923 1598.3857 1598.3786 1598.3713 1598.3636 1598.3556 1598.3472 1598.3387 1598.3298 1598.3208 1598.3116 1598.3022 1598.2926 1598.2829 1598.2732 1598.2633 1598.2534 1598.2435 1598.2335 1598.2236 1598.2137 1598.2039 1598.1941 1598.1844 1598.1749 1598.1654 1598.1561 1598.1469 1598.1379 1598.1290 1598.1204 1598.1119 1598.1036 1598.0956 1598.0877 1598.0801 1598.0726 1598.0655 1598.0585 1598.0518 1598.0453 1598.0390 1598.0330 1598.0271 1598.0216 1598.0162 1598.0111 1598.0062 1598.0015 1597.9970 1597.9927 1597.9886 1597.9848 1597.9811 1597.9776 1597.9743 1597.9711 1597.9682 1597.9654 1597.9627 1597.9602 1597.9579 1597.9557 1597.9537 1597.9517 1597.9499 1597.9482 1597.9467 1597.9452 1597.9438 1597.9426 1597.9414 1597.9404 1597.9394 1597.9385 1597.9377 1597.9369 1597.9363 1597.9357 1597.9352 1597.9347 1597.9343 1597.9340 1597.9337 1597.9335 1597.9334 1597.9333 1597.9332
 1597.9334 1597.9335 1597.9337 1597.9339 1597.9341 1597.9345 1597.9349 1597.9353 1597.9359 1597.9365 1597.9371 1597.9379 1597.9387 1597.9396 1597.9406 1597.9417 1597.9429 1597.9442 1597.9456 1597.9471 1597.9487 1597.9504 1597.9522 1597.9542 1597.9563 1597.9586 1597.9609 1597.9635 1597.9662 1597.9690 1597.9721 1597.9753 1597.9787 1597.9822 1597.9860 1597.9899 1597.9941 1597.9985 1598.0031 1598.0079 1598.0129 1598.0181 1598.0236 1598.0293 1598.0353 1598.0415 1598.0479 1598.0545 1598.0614 1598.0686 1598.0759 1598.0835 1598.0913 1598.0994 1598.1076 1598.1161 1598.1248 1598.1337 1598.1428 1598.1520 1598.1614 1598.1710 1598.1807 1598.1905 1598.2004 1598.2104 1598.2205 1598.2307 1598.2409 1598.2511 1598.2613 1598.2714 1598.2816 1598.2916 1598.3015 1598.3113 1598.3210 1598.3305 1598.3398 1598.3488 1598.3577 1598.3662 1598.3744 1598.3824 1598.3899 1598.3971 1598.4040 1598.4104 1598.4163 1598.4218 1598.4269 1598.4314 1598.4355 1598.4391 1598.4421 1598.4446 1598.4465 1598.4479 1598.4488 1598.4490 1598.4488 1598.4479 1598.4465 1598.4446 1598.4421 1598.4391 1598.4356 1598.4315 1598.4270 1598.4219 1598.4164 1598.4104 1598.4040 1598.3972 1598.3900 1598.3825 1598.3746 1598.3663 1598.3578 1598.3490 1598.3399 1598.3306 1598.3212 1598.3115 1598.3017 1598.2918 1598.2817 1598.2716 1598.2615 1598.2513 1598.2411 1598.2309 1598.2207 1598.2106 1598.2006 1598.1907 1598.1809 1598.1712 1598.1616 1598.1522 1598.1429 1598.1339 1598.1250 1598.1163 1598.1078 1598.0995 1598.0915 1598.0837 1598.0761 1598.0687 1598.0616 1598.0547 1598.0480 1598.0416 1598.0354 1598.0295 1598.0237 1598.0183 1598.0130 1598.0080 1598.0032 1597.9986 1597.9942 1597.9900 1597.9861 1597.9823 1597.9787 1597.9753 1597.9721 1597.9691 1597.9662 1597.9635 1597.9610 1597.9586 1597.9564 1597.9542 1597.9523 1597.9504 1597.9487 1597.9471 1597.9456 1597.9442 1597.9429 1597.9418 1597.9407 1597.9397 1597.9387 1597.9379 1597.9372 1597.9365 1597.9359 1597.9353 1597.9349 1597.9345 1597.9341 1597.9339 1597.9337 1597.9335 1597.9334 1597.9334
 1597.9336 1597.9337 1597.9339 1597.9341 1597.9344 1597.9347 1597.9351 1597.9356 1597.9361 1597.9368 1597.9375 1597.9382 1597.9391 1597.9400 1597.9411 1597.9422 1597.9434 1597.9447 1597.9461 1597.9477 1597.9493 1597.9511 1597.9530 1597.9550 1597.9572 1597.9595 1597.9620 1597.9646 1597.9674 1597.9703 1597.9735 1597.9768 1597.9803 1597.9839 1597.9878 1597.9919 1597.9962 1598.0007 1598.0055 1598.0104 1598.0156 1598.0210 1598.0267 1598.0326 1598.0387 1598.0451 1598.0517 1598.0586 1598.0657 1598.0731 1598.0807 1598.0886 1598.0967 1598.1050 1598.1135 1598.1223 1598.1313 1598.1405 1598.1499 1598.1594 1598.1692 1598.1791 1598.1891 1598.1993 1598.2096 1598.2199 1598.2304 1598.2409 1598.2515 1598.2620 1598.2726 1598.2831 1598.2936 1598.3040 1598.3143 1598.3245 1598.3345 1598.3443 1598.3540 1598.3634 1598.3725 1598.3814 1598.3899 1598.3981 1598.4060 1598.4135 1598.4206 1598.4272 1598.4334 1598.4391 1598.4444 1598.4491 1598.4533 1598.4570 1598.4601 1598.4627 1598.4647 1598.4662 1598.4671 1598.4673 1598.4671 1598.4662 1598.4648 1598.4627 1598.4602 1598.4570 1598.4534 1598.4492 1598.4444 1598.4392 1598.4335 1598.4273 1598.4207 1598.4136 1598.4061 1598.3983 1598.3901 1598.3815 1598.3727 1598.3635 1598.3541 1598.3445 1598.3347 1598.3247 1598.3145 1598.3042 1598.2938 1598.2833 1598.2728 1598.2622 1598.2517 1598.2411 1598.2306 1598.2201 1598.2098 1598.1995 1598.1893 1598.1793 1598.1694 1598.1596 1598.1501 1598.1407 1598.1315 1598.1225 1598.1137 1598.1052 1598.0968 1598.0887 1598.0809 1598.0733 1598.0659 1598.0588 1598.0519 1598.0452 1598.0389 1598.0327 1598.0268 1598.0211 1598.0157 1598.0105 1598.0056 1598.0008 1597.9963 1597.9920 1597.9879 1597.9840 1597.9803 1597.9768 1597.9735 1597.9704 1597.9674 1597.9647 1597.9620 1597.9596 1597.9573 1597.9551 1597.9530 1597.9511 1597.9494 1597.9477 1597.9462 1597.9447 1597.9434 1597.9422 1597.9411 1597.9400 1597.9391 1597.9382 1597.9375 1597.9368 1597.9362 1597.9356 1597.9351 1597.9347 1597.9344 1597.9341 1597.9339 1597.9337 1597.9336 1597.9336
 1597.9339 1597.9340 1597.9341 1597.9344 1597.9346 1597.9350 1597.9354 1597.9359 1597.9365 1597.9371 1597.9379 1597.9387 1597.9396 1597.9405 1597.9416 1597.9428 1597.9440 1597.9454 1597.9469 1597.9485 1597.9502 1597.9520 1597.9540 1597.9561 1597.9584 1597.9608 1597.9633 1597.9661 1597.9690 1597.9720 1597.9753 1597.9787 1597.9823 1597.9862 1597.9902 1597.9945 1597.9989 1598.0036 1598.0085 1598.0137 1598.0191 1598.0248 1598.0306 1598.0368 1598.0432 1598.0498 1598.0567 1598.0639 1598.0713 1598.0790 1598.0870 1598.0951 1598.1036 1598.1123 1598.1212 1598.1303 1598.1397 1598.1493 1598.1591 1598.1691 1598.1792 1598.1896 1598.2000 1598.2107 1598.2214 1598.2323 1598.2432 1598.2542 1598.2652 1598.2762 1598.2873 1598.2983 1598.3093 1598.3201 1598.3309 1598.3415 1598.3520 1598.3623 1598.3724 1598.3822 1598.3918 1598.4011 1598.4100 1598.4186 1598.4269 1598.4347 1598.4421 1598.4491 1598.4556 1598.4615 1598.4670 1598.4720 1598.4764 1598.4803 1598.4836 1598.4863 1598.4884 1598.4899 1598.4908 1598.4911 1598.4908 1598.4899 1598.4884 1598.4863 1598.4836 1598.4803 1598.4765 1598.4721 1598.4671 1598.4616 1598.4556 1598.4492 1598.4422 1598.4348 1598.4270 1598.4188 1598.4102 1598.4012 1598.3920 1598.3824 1598.3726 1598.3625 1598.3522 1598.3417 1598.3311 1598.3203 1598.3094 1598.2985 1598.2875 1598.2764 1598.2654 1598.2544 1598.2434 1598.2325 1598.2216 1598.2109 1598.2003 1598.1898 1598.1794 1598.1693 1598.1593 1598.1495 1598.1399 1598.1305 1598.1214 1598.1124 1598.1038 1598.0953 1598.0871 1598.0792 1598.0715 1598.0641 1598.0569 1598.0500 1598.0433 1598.0369 1598.0308 1598.0249 1598.0192 1598.0138 1598.0087 1598.0037 1597.9990 1597.9946 1597.9903 1597.9863 1597.9824 1597.9788 1597.9753 1597.9721 1597.9690 1597.9661 1597.9634 1597.9608 1597.9584 1597.9562 1597.9541 1597.9521 1597.9502 1597.9485 1597.9469 1597.9454 1597.9441 1597.9428 1597.9416 1597.9406 1597.9396 1597.9387 1597.9379 1597.9372 1597.9365 1597.9359 1597.9354 1597.9350 1597.9347 1597.9344 1597.9341 1597.9340 1597.9339 1597.9339
 1597.9342 1597.9343 1597.9345 1597.9347 1597.9350 1597.9354 1597.9358 1597.9363 1597.9369 1597.9376 1597.9384 1597.9392 1597.9401 1597.9412 1597.9423 1597.9435 1597.9448 1597.9462 1597.9478 1597.9495 1597.9513 1597.9532 1597.9552 1597.9575 1597.9598 1597.9623 1597.9650 1597.9679 1597.9709 1597.9741 1597.9775 1597.9811 1597.9849 1597.9889 1597.9931 1597.9976 1598.0023 1598.0072 1598.0124 1598.0178 1598.0234 1598.0294 1598.0355 1598.0420 1598.0487 1598.0557 1598.0629 1598.0704 1598.0782 1598.0863 1598.0946 1598.1032 1598.1121 1598.1212 1598.1306 1598.1402 1598.1501 1598.1602 1598.1705 1598.1810 1598.1916 1598.2025 1598.2136 1598.2247 1598.2360 1598.2475 1598.2590 1598.2705 1598.2822 1598.2938 1598.3054 1598.3170 1598.3286 1598.3401 1598.3514 1598.3626 1598.3737 1598.3846 1598.3952 1598.4056 1598.4157 1598.4255 1598.4349 1598.4440 1598.4527 1598.4610 1598.4688 1598.4761 1598.4830 1598.4893 1598.4951 1598.5003 1598.5050 1598.5091 1598.5126 1598.5154 1598.5177 1598.5193 1598.5202 1598.5206 1598.5202 1598.5193 1598.5177 1598.5155 1598.5126 1598.5091 1598.5051 1598.5004 1598.4952 1598.4894 1598.4831 1598.4762 1598.4689 1598.4611 1598.4528 1598.4441 1598.4351 1598.4256 1598.4158 1598.4057 1598.3954 1598.3847 1598.3739 1598.3628 1598.3516 1598.3403 1598.3288 1598.3173 1598.3056 1598.2940 1598.2824 1598.2708 1598.2592 1598.2477 1598.2363 1598.2250 1598.2138 1598.2027 1598.1919 1598.1812 1598.1707 1598.1604 1598.1503 1598.1404 1598.1308 1598.1214 1598.1123 1598.1034 1598.0948 1598.0865 1598.0784 1598.0706 1598.0631 1598.0558 1598.0488 1598.0421 1598.0357 1598.0295 1598.0236 1598.0179 1598.0125 1598.0073 1598.0024 1597.9977 1597.9932 1597.9890 1597.9850 1597.9812 1597.9776 1597.9742 1597.9709 1597.9679 1597.9651 1597.9624 1597.9599 1597.9575 1597.9553 1597.9532 1597.9513 1597.9495 1597.9478 1597.9463 1597.9448 1597.9435 1597.9423 1597.9412 1597.9402 1597.9392 1597.9384 1597.9376 1597.9369 1597.9364 1597.9358 1597.9354 1597.9350 1597.9347 1597.9345 1597.9343 1597.9342 1597.9342
 1597.9346 1597.9347 1597.9349 1597.9351 1597.9354 1597.9358 1597.9363 1597.9368 1597.9375 1597.9382 1597.9390 1597.9398 1597.9408 1597.9419 1597.9431 1597.9443 1597.9457 1597.9472 1597.9489 1597.9506 1597.9525 1597.9545 1597.9567 1597.9590 1597.9615 1597.9642 1597.9670 1597.9700 1597.9732 1597.9766 1597.9801 1597.9839 1597.9879 1597.9922 1597.9966 1598.0013 1598.0063 1598.0115 1598.0169 1598.0226 1598.0286 1598.0349 1598.0414 1598.0482 1598.0553 1598.0627 1598.0703 1598.0783 1598.0865 1598.0950 1598.1038 1598.1129 1598.1223 1598.1320 1598.1419 1598.1521 1598.1625 1598.1732 1598.1841 1598.1952 1598.2065 1598.2180 1598.2297 1598.2416 1598.2536 1598.2657 1598.2779 1598.2902 1598.3025 1598.3148 1598.3272 1598.3395 1598.3518 1598.3639 1598.3760 1598.3879 1598.3997 1598.4112 1598.4225 1598.4335 1598.4443 1598.4547 1598.4647 1598.4744 1598.4836 1598.4924 1598.5007 1598.5086 1598.5158 1598.5226 1598.5288 1598.5343 1598.5393 1598.5436 1598.5473 1598.5504 1598.5528 1598.5545 1598.5555 1598.5558 1598.5555 1598.5545 1598.5528 1598.5504 1598.5474 1598.5437 1598.5394 1598.5344 1598.5288 1598.5227 1598.5159 1598.5087 1598.5009 1598.4925 1598.4838 1598.4745 1598.4649 1598.4548 1598.4444 1598.4337 1598.4227 1598.4114 1598.3999 1598.3881 1598.3762 1598.3642 1598.3520 1598.3397 1598.3274 1598.3151 1598.3027 1598.2904 1598.2781 1598.2659 1598.2538 1598.2418 1598.2300 1598.2183 1598.2068 1598.1954 1598.1843 1598.1734 1598.1627 1598.1523 1598.1421 1598.1322 1598.1225 1598.1131 1598.1040 1598.0952 1598.0867 1598.0785 1598.0705 1598.0628 1598.0554 1598.0484 1598.0415 1598.0350 1598.0288 1598.0228 1598.0171 1598.0116 1598.0064 1598.0015 1597.9967 1597.9923 1597.9880 1597.9840 1597.9802 1597.9766 1597.9733 1597.9701 1597.9671 1597.9642 1597.9616 1597.9591 1597.9568 1597.9546 1597.9526 1597.9507 1597.9489 1597.9473 1597.9458 1597.9444 1597.9431 1597.9419 1597.9408 1597.9399 1597.9390 1597.9382 1597.9375 1597.9368 1597.9363 1597.9358 1597.9354 1597.9351 1597.9349 1597.9347 1597.9346 1597.9346
 1597.9350 1597.9352 1597.9353 1597.9356 1597.9359 1597.9363 1597.9368 1597.9374 1597.9381 1597.9388 1597.9397 1597.9406 1597.9416 1597.9428 1597.9440 1597.9454 1597.9468 1597.9484 1597.9501 1597.9520 1597.9540 1597.9561 1597.9584 1597.9609 1597.9635 1597.9663 1597.9693 1597.9725 1597.9759 1597.9795 1597.9833 1597.9873 1597.9915 1597.9960 1598.0007 1598.0057 1598.0110 1598.0165 1598.0223 1598.0283 1598.0347 1598.0413 1598.0482 1598.0554 1598.0630 1598.0708 1598.0790 1598.0874 1598.0962 1598.1052 1598.1146 1598.1243 1598.1343 1598.1445 1598.1551 1598.1659 1598.1770 1598.1884 1598.2000 1598.2119 1598.2239 1598.2362 1598.2487 1598.2613 1598.2741 1598.2870 1598.3000 1598.3131 1598.3263 1598.3395 1598.3527 1598.3658 1598.3789 1598.3919 1598.4048 1598.4176 1598.4301 1598.4425 1598.4545 1598.4663 1598.4778 1598.4890 1598.4997 1598.5100 1598.5199 1598.5293 1598.5382 1598.5466 1598.5544 1598.5616 1598.5682 1598.5742 1598.5795 1598.5842 1598.5881 1598.5914 1598.5940 1598.5958 1598.5969 1598.5973 1598.5969 1598.5958 1598.5940 1598.5914 1598.5882 1598.5842 1598.5796 1598.5743 1598.5683 1598.5617 1598.5545 1598.5467 1598.5384 1598.5295 1598.5201 1598.5102 1598.4999 1598.4891 1598.4780 1598.4665 1598.4547 1598.4427 1598.4303 1598.4178 1598.4050 1598.3922 1598.3792 1598.3661 1598.3529 1598.3397 1598.3265 1598.3134 1598.3003 1598.2873 1598.2744 1598.2616 1598.2489 1598.2365 1598.2242 1598.2121 1598.2003 1598.1886 1598.1773 1598.1662 1598.1553 1598.1448 1598.1345 1598.1245 1598.1148 1598.1054 1598.0964 1598.0876 1598.0792 1598.0710 1598.0632 1598.0556 1598.0484 1598.0415 1598.0348 1598.0285 1598.0224 1598.0166 1598.0111 1598.0058 1598.0009 1597.9961 1597.9916 1597.9874 1597.9833 1597.9795 1597.9760 1597.9726 1597.9694 1597.9664 1597.9636 1597.9610 1597.9585 1597.9562 1597.9540 1597.9520 1597.9502 1597.9485 1597.9469 1597.9454 1597.9440 1597.9428 1597.9416 1597.9406 1597.9397 1597.9388 1597.9381 1597.9374 1597.9368 1597.9364 1597.9359 1597.9356 1597.9353 1597.9352 1597.9350 1597.9350
 1597.9356 1597.9357 1597.9359 1597.9361 1597.9365 1597.9369 1597.9375 1597.9381 1597.9388 1597.9396 1597.9405 1597.9414 1597.9425 1597.9437 1597.9451 1597.9465 1597.9481 1597.9498 1597.9516 1597.9536 1597.9557 1597.9580 1597.9604 1597.9630 1597.9658 1597.9688 1597.9720 1597.9754 1597.9790 1597.9828 1597.9868 1597.9911 1597.9956 1598.0004 1598.0054 1598.0108 1598.0163 1598.0222 1598.0284 1598.0348 1598.0416 1598.0487 1598.0561 1598.0638 1598.0718 1598.0802 1598.0889 1598.0979 1598.1073 1598.1170 1598.1270 1598.1373 1598.1480 1598.1590 1598.1703 1598.1819 1598.1938 1598.2059 1598.2184 1598.2311 1598.2440 1598.2572 1598.2705 1598.2841 1598.2978 1598.3116 1598.3256 1598.3396 1598.3538 1598.3679 1598.3821 1598.3962 1598.4103 1598.4242 1598.4381 1598.4518 1598.4653 1598.4785 1598.4915 1598.5042 1598.5165 1598.5285 1598.5401 1598.5512 1598.5618 1598.5720 1598.5816 1598.5906 1598.5990 1598.6067 1598.6139 1598.6203 1598.6260 1598.6310 1598.6353 1598.6388 1598.6416 1598.6435 1598.6447 1598.6451 1598.6447 1598.6435 1598.6416 1598.6388 1598.6353 1598.6311 1598.6261 1598.6204 1598.6139 1598.6068 1598.5991 1598.5907 1598.5817 1598.5721 1598.5620 1598.5514 1598.5403 1598.5287 1598.5167 1598.5044 1598.4917 1598.4787 1598.4655 1598.4520 1598.4383 1598.4245 1598.4105 1598.3964 1598.3823 1598.3682 1598.3540 1598.3399 1598.3259 1598.3119 1598.2981 1598.2843 1598.2708 1598.2574 1598.2443 1598.2313 1598.2186 1598.2062 1598.1940 1598.1821 1598.1705 1598.1592 1598.1483 1598.1376 1598.1272 1598.1172 1598.1075 1598.0982 1598.0891 1598.0804 1598.0720 1598.0640 1598.0563 1598.0489 1598.0418 1598.0350 1598.0285 1598.0224 1598.0165 1598.0109 1598.0056 1598.0005 1597.9957 1597.9912 1597.9869 1597.9829 1597.9791 1597.9755 1597.9721 1597.9689 1597.9659 1597.9631 1597.9605 1597.9580 1597.9557 1597.9536 1597.9516 1597.9498 1597.9481 1597.9465 1597.9451 1597.9438 1597.9426 1597.9415 1597.9405 1597.9396 1597.9388 1597.9381 1597.9375 1597.9369 1597.9365 1597.9362 1597.9359 1597.9357 1597.9356 1597.9355
 1597.9361 1597.9363 1597.9365 1597.9368 1597.9371 1597.9376 1597.9382 1597.9388 1597.9396 1597.9404 1597.9414 1597.9424 1597.9436 1597.9449 1597.9463 1597.9478 1597.9495 1597.9513 1597.9532 1597.9553 1597.9576 1597.9600 1597.9626 1597.9654 1597.9684 1597.9716 1597.9750 1597.9786 1597.9825 1597.9865 1597.9909 1597.9954 1598.0003 1598.0054 1598.0108 1598.0165 1598.0224 1598.0287 1598.0353 1598.0423 1598.0495 1598.0571 1598.0650 1598.0733 1598.0819 1598.0909 1598.1002 1598.1099 1598.1199 1598.1303 1598.1411 1598.1522 1598.1636 1598.1754 1598.1876 1598.2000 1598.2128 1598.2259 1598.2393 1598.2529 1598.2668 1598.2810 1598.2954 1598.3100 1598.3247 1598.3396 1598.3547 1598.3698 1598.3850 1598.4003 1598.4156 1598.4308 1598.4460 1598.4610 1598.4760 1598.4908 1598.5053 1598.5196 1598.5337 1598.5474 1598.5607 1598.5737 1598.5862 1598.5982 1598.6097 1598.6206 1598.6310 1598.6407 1598.6498 1598.6582 1598.6659 1598.6729 1598.6791 1598.6845 1598.6891 1598.6929 1598.6959 1598.6980 1598.6993 1598.6997 1598.6993 1598.6980 1598.6959 1598.6930 1598.6892 1598.6846 1598.6792 1598.6730 1598.6660 1598.6583 1598.6499 1598.6409 1598.6311 1598.6208 1598.6098 1598.5983 1598.5863 1598.5739 1598.5609 1598.5476 1598.5339 1598.5199 1598.5056 1598.4910 1598.4762 1598.4613 1598.4462 1598.4311 1598.4158 1598.4006 1598.3853 1598.3701 1598.3550 1598.3399 1598.3250 1598.3103 1598.2957 1598.2813 1598.2671 1598.2532 1598.2396 1598.2262 1598.2131 1598.2003 1598.1879 1598.1757 1598.1639 1598.1525 1598.1413 1598.1306 1598.1202 1598.1101 1598.1004 1598.0911 1598.0821 1598.0735 1598.0652 1598.0573 1598.0497 1598.0424 1598.0355 1598.0289 1598.0226 1598.0166 1598.0109 1598.0055 1598.0004 1597.9956 1597.9910 1597.9866 1597.9826 1597.9787 1597.9751 1597.9717 1597.9685 1597.9655 1597.9627 1597.9601 1597.9577 1597.9554 1597.9533 1597.9513 1597.9495 1597.9478 1597.9463 1597.9449 1597.9436 1597.9424 1597.9414 1597.9404 1597.9396 1597.9388 1597.9382 1597.9376 1597.9372 1597.9368 1597.9365 1597.9363 1597.9361 1597.9361
